Ticker,Description,Price,Change %,Change,Technical Rating,Volume,Volume*Price,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector,Industry,1-Month High,1-Month Low,1-Year Beta,3-Month High,3-Month Low,3-Month Performance,5Y Performance,6-Month High,6-Month Low,6-Month Performance,52 Week High,52 Week Low,All Time High,All Time Low,Average Volume (10 day),Average Volume (30 day),Average Volume (60 day),Average Volume (90 day),Cash and short term investments (FY),Cash and short term investments (MRQ),Cash & Equivalents (FY),Cash & Equivalents (MRQ),"Change 1M, %","Change 1W, %",Country,Debt to Equity Ratio (MRQ),Current Ratio (MRQ),Dividends per share (Annual YoY Growth),Dividends per Share (FY),Dividends per Share (MRQ),Dividend Yield Forward,EBITDA (Annual YoY Growth),EBITDA (Quarterly QoQ Growth),EBITDA (Quarterly YoY Growth),EBITDA (TTM),EBITDA (TTM YoY Growth),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ),EPS Diluted (Annual YoY Growth),EPS Diluted (FY),EPS Diluted (MRQ),EPS Diluted (Quarterly QoQ Growth),EPS Diluted (Quarterly YoY Growth),EPS Diluted (TTM),EPS Diluted (TTM YoY Growth),EPS Forecast (MRQ),Exponential Moving Average (5),Exponential Moving Average (20),Exponential Moving Average (30),Exponential Moving Average (100),Free Cash Flow (Annual YoY Growth),Free Cash Flow Margin (FY),Free Cash Flow Margin (TTM),Free Cash Flow (Quarterly QoQ Growth),Free Cash Flow (Quarterly YoY Growth),Free Cash Flow (TTM YoY Growth),Gross Margin (FY),Gross Margin (TTM),Gross Profit (Annual YoY Growth),Gross Profit (FY),Gross Profit (MRQ),Gross Profit (Quarterly QoQ Growth),Gross Profit (Quarterly YoY Growth),Gross Profit (TTM YoY Growth),Money Flow (14),Net Debt (MRQ),Net Income (Annual YoY Growth),Net Income (FY),Net Income (Quarterly QoQ Growth),Net Income (Quarterly YoY Growth),Net Income (TTM YoY Growth),Net Margin (FY),Net Margin (TTM),Operating Margin (FY),Operating Margin (TTM),Price to Book (FY),Price to Book (MRQ),Price to Free Cash Flow (TTM),Price to Revenue Ratio (TTM),Price to Sales (FY),Quick Ratio (MRQ),Recent Earnings Date,Relative Strength Index (7),Relative Strength Index (14),Research & development Ratio (FY),Research & development Ratio (TTM),Return on Assets (TTM),Return on Equity (TTM),Return on Invested Capital (TTM),Revenue (Annual YoY Growth),Revenue per Employee (FY),Revenue (Quarterly QoQ Growth),Revenue (Quarterly YoY Growth),Revenue (TTM YoY Growth),Shares Float,Simple Moving Average (5),Simple Moving Average (10),Simple Moving Average (30),Simple Moving Average (100),Total Assets (Annual YoY Growth),Total Assets (MRQ),Total Assets (Quarterly QoQ Growth),Total Assets (Quarterly YoY Growth),Total Debt (Annual YoY Growth),Total Current Assets (MRQ),Total Debt (MRQ),Total Debt (Quarterly QoQ Growth),Total Debt (Quarterly YoY Growth),Total Liabilities (FY),Total Liabilities (MRQ),Total Revenue (FY),Total Shares Outstanding,Upcoming Earnings Date,Volatility,Volatility Month,Volatility Week,Volume Weighted Average Price,Volume Weighted Moving Average (20),YTD Performance,Weekly Performance,Yearly Performance,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (200),Pretax Margin (TTM),Dividends Paid (FY),Exponential Moving Average (50),Exponential Moving Average (10),Basic EPS (FY)
TECH,Bio-Techne Corp,82.84,2.52475248,2.04,Strong Buy,590196,48891836.64,13042043553,49.50992111,1.7274,3000,Health Technology,Biotechnology,83.26,74.13,1.2474979,87.2,74.13,9.7800159,119.29847783,87.2,69.805,-4.98910426,99.335,68.0025,135.9625,0.078125,736183.5,924224.03333333,1047462.53333333,1018862,247029000,157197000,172567000,127282000,1.48229817,2.52475248,United States,0.25083003,4.04494095,0,0.32,0.08,0.38628682,11.86378421,21.36197251,-8.80768066,345268000,-14.39650513,38.69120959,12307000000,91.19547658,1.6569,0.53,40.53704303,17.24696356,1.6732,22.07792208,0.548587,81.28977417,79.70026553,79.71079801,79.61847989,-8.93221985,25.35856129,20.71304037,-33.44144144,-33.15813056,-22.91559713,65.39405336,68.12571255,19.61220945,722996000,202162000,10.25414485,0.34945249,4.55913268,45.11441357,316793000,93.78723526,271930000,40.4180418,15.62736766,20.33915601,24.59571689,24.13860313,25.01476575,21.27844957,7.6250367,6.89743603,57.52570144,11.91532176,12.29683587,2.84445641,2023-05-03,73.05751746,61.59948746,7.88170033,8.20773382,11.07129824,15.05101744,12.4124552,18.74983889,368533,8.30875503,1.29831667,4.3861059,154574952.77699998,81.354,79.622,79.651,78.3007,0.90167841,2599696000,9.99809173,13.03556863,-22.4900964,570996000,473990000,63.92076304,44.85095928,670017000,710010000,1105599000,157437000,2023-08-08,3.03553801,2.40197477,2.39411257,82.38,78.08532852,-1.2163129,2.08256315,-9.60279354,78.361,80.5764,78.7464875,29.31566174,-50185000,79.70163714,80.26995777,1.7334
CFG,"Citizens Financial Group, Inc.",26.7,-0.8540661,-0.23,Neutral,4965063,132567182.1,12922487479,6.42583813,4.1724,18889,Finance,Major Banks,28.92,25.2,1.1589004,31.575,23.37,-8.8426084,-32.47344461,44.82,23.37,-35.38238141,44.82,23.37,57,14.12,5805199.1,6635629.8,8539514.26666667,8819395.45555556,,,,,2.37730061,-0.8540661,United States,0.82116441,0.09794164,3.84615385,1.62,0.42,6.292135,,,,,,,28724800000,-20.5173416,4.1021,1,-20.16277029,7.30294906,4.1551,-11.92903622,0.998784,26.50842429,26.59070907,26.81408176,30.02415867,112.00750469,24.29062769,27.40069418,5.32386868,96.19834711,62.49285306,,,,,,,,,45.69345845,11899000000,-10.6080207,2073000000,-21.74578867,21.66666667,1.69172932,22.28073947,20.86386425,32.26569218,29.05900501,0.60638186,0.58242783,4.58195436,1.2554873,1.37116766,,2023-04-19,54.65648788,49.70304991,,,1.04452001,9.35278228,6.17403709,31.82204591,492561.80845995,0.66132962,57.51633987,47.64412811,480869181.328,26.494,26.178,26.94533333,30.4279,19.44820538,222256000000,-1.97456921,15.69988079,117.21752498,9231000000,19873000000,17.20334985,235.74928197,203043000000,198055000000,9304000000,483988000,2023-07-19,3.03605313,3.64419035,3.35425844,26.73333333,26.79122184,-32.40506329,1.40524117,-27.2479564,26.672,26.8234,35.01855,26.83185499,-892000000,27.57787731,26.4360826,4.118
MAS,Masco Corporation,56.85,2.97047636,1.64,Buy,1686359,95869509.15,12796282672,15.97358809,3.5813,19000,Producer Manufacturing,Building Products,57.93,53.89,1.2605226,57.93,47.87,18.16670131,47.47081712,57.93,46.69,12.86480048,57.93,42.33,71.055,0.551786,1851005.8,1873636.23333333,1824956.43333333,1883109.08888889,452000000,510000000,452000000,510000000,-0.92366678,2.97047636,United States,,1.55996036,14.21319797,1.125,0.285,2.0052772,-8.30730793,42.27642276,-9.79381443,1425000000,-9.81012658,11.33914573,14648400000,124.37712519,3.6293,0.87,79.82875348,-6.99279094,3.559,57.08169661,0.948837,56.17511346,55.56007854,54.93623813,52.76353212,-23.19201995,7.09677419,9.95507212,-112.01716738,88.97637795,26.23688156,31.25576037,31.66233152,-5.23925952,2713000000,669000000,22.75229358,-4.97159091,-6.59225671,68.7945386,3103000000,107.38916256,842000000,79.8245614,-12.39316239,47.64492754,9.70046083,9.63584772,15.24193548,15.19271695,,,15.32654394,1.5257685,1.51949309,0.96729435,2023-04-26,60.31035387,59.50325443,,,14.82087652,,29.23766816,3.64179104,456842.10526316,2.91211648,-10.0863244,-1.71973042,224129670.682,56.052,56.423,54.406,52.1695,-6.95964126,5430000000,4.6847889,-2.47844828,8.70937204,3148000000,3613000000,4.8766328,6.32725132,5429000000,5550000000,8680000000,225089000,2023-07-27,3.52983988,1.85140637,2.07894704,56.23666667,55.91740656,19.93670886,-0.08787346,8.05930431,55.945,53.739,50.6618,13.60841807,-258000000,53.99430472,56.12677601,3.645
CE,Celanese Corporation Celanese Corporation,116.89,-0.04275697,-0.05,Buy,1001850,117106246.5,12716206302,8.60396302,13.6723,13263,Process Industries,Chemicals: Specialty,119.12,105.15,1.8150506,119.12,99.33,7.96157754,3.67184035,128.355,97.12,-2.62412529,128.355,86.705,176.5,5.71,1250843.4,1570031.83333333,1393994.48333333,1367483.91111111,1508000000,1167000000,1508000000,1167000000,0.94127807,-0.04275697,United States,2.69016075,1.67437029,0.73529412,2.74,0.7,2.3954146,-21.85602775,162.13017751,-30.99688474,1642000000,-35.22682446,16.5939137,26420500000,2.82523736,17.3387,2.01,-88.13462798,-81.91798655,13.5856,-27.45331532,2.526017,115.564375,113.4871201,112.50715502,110.43124306,-1.08527132,13.19135739,8.38005607,-165.32663317,-245.25139665,-42.07612457,23.53974982,21.68602323,-14.20497362,2277000000,592000000,82.71604938,-19.34604905,-25.54142317,58.06174219,14062000000,0.21164021,1894000000,-88.13559322,-81.87250996,-28.35748792,19.66297943,14.95794954,13.86333092,11.02322787,2.24933803,2.24626083,15.24852618,1.27783504,1.32001686,0.96052973,2023-05-09,61.54865345,58.35522399,1.15786209,1.30156187,7.75781493,29.10011687,10.91387245,13.30678224,729322.17447033,21.5076661,12.41134752,7.66411555,108344688.9,115.49,114.557,112.71633333,109.8226,119.39039666,26090000000,-0.69275274,109.96298085,259.80019029,6448000000,15229000000,0.68094671,257.57220005,20167000000,19960000000,9673000000,108788000,2023-08-07,2.69850849,2.84882465,3.28220276,117.33333333,113.23007734,13.11205729,0.76724138,1.13341409,113.611,109.4654,107.1659,9.27112535,-297000000,111.28296992,114.66227059,17.4755
STX,Seagate Technology Holdings PLC,60.4,0.199071,0.12,Sell,1616805,97655022,12507776201,,-0.8168,40000,Electronic Technology,Computer Peripherals,66.95,59.65,1.4414477,67.82,54.32,-9.39093909,2.39023563,73.74,54.32,7.45418965,83.78,47.47,117.67,2.98,1538205.9,2255779.8,2312215,2291500.64444444,617000000,770000000,558000000,768000000,-2.37594957,0.199071,Ireland,,0.98845837,4.13533835,2.77,0.7,4.6357613,31.57042634,72.83950617,-74.54545455,993000000,-60.89011422,17.82051984,18874800000,37.25877725,7.3616,-0.28,-1205.74282147,-234.21018863,-0.842,-110.35542984,-0.245033,60.7740278,61.40917686,61.39115013,61.455186,13.12056738,10.94245777,6.73008323,1.1627907,-52.0661157,-62.81208936,29.7487351,21.6646849,19.99308198,3469000000,320000000,24.03100775,-60.2484472,-49.262044,35.72436806,5188000000,25.49467275,1649000000,-1212.12121212,-225.14450867,-108.67924528,14.14115427,-1.91438763,17.039705,5.43400713,116.28354703,,22.08975265,1.48665874,1.16024355,0.65869744,2023-04-20,37.3331617,45.07302488,8.06963382,10.3686088,-1.88172043,,-3.26208084,9.17517086,291525,-1.43084261,-33.61884368,-30.18429354,205789808.32,60.9,61.259,61.62166667,62.0711,3.10086455,7967000000,1.27113258,-12.88135593,9.68611593,3597000000,5958000000,-1.1776414,5.56343019,8835000000,8971000000,11661000000,207082000,2023-07-20,2.24643755,2.12765009,2.35916749,60.34666667,62.53868915,14.30734292,-2.58064516,-18.03501153,62.1505,60.53,59.191775,-1.54577883,-610000000,61.34852385,61.15759069,7.4954
DPZ,Domino's Pizza Inc,347.41,1.67700773,5.73,Strong Buy,729144,253311917.04000005,12278241898.000002,26.77100431,13.0992,11000,Consumer Services,Restaurants,351.63,297.05,0.8717617,353.95,285.84,5.41311406,23.19503546,369.97,285.84,1.40100989,426.44,285.84,567.57,2.394492,538885.7,652902.8,646648.31666667,708843.6,395204000,444816000,395204000,444816000,3.09207988,1.67700773,United States,,1.48776253,17.0212766,4.4,1.21,1.3931665,-3.00800449,-22.56287321,6.73064362,841181000,0.73203619,20.2987489,15920400000,-7.48113472,12.5302,2.93,-33.80411976,17.51982696,12.9771,-0.51364218,3.046281,339.80778363,326.68765371,322.55174779,322.86809219,-30.70367156,8.55343808,9.17278389,-11.79117829,44.19386448,-14.83026206,36.33565329,36.60175892,-2.34776768,1648606000,385547000,-24.67828557,4.59085681,-0.13107755,52.53221156,4796680000,-11.40210827,452263000,-33.81637629,15.17743283,-3.63905142,9.96797996,10.24235854,16.4985438,16.73995315,,,29.721303,2.72627089,2.76369725,1.36324355,2023-04-27,82.16790308,72.94974256,,,28.11529909,,46.99538737,4.12599518,412468.90909091,-26.42040006,1.31029156,3.77627471,35083286.996,338.924,333.203,315.38033333,317.8883,-4.16283849,1641390000,2.44466899,-1.94931727,-0.74639276,827739000,5241496000,-0.20672636,-0.68178412,5791286000,5793163000,4537158000,35342192,2023-07-24,2.9094418,1.94316754,2.44445665,347.01,325.23438755,-0.98894209,3.79432942,-14.23669399,324.1475,313.0758,332.5064,12.93163447,-157531000,319.80554372,334.3506789,12.6598
WYNN,"Wynn Resorts, Limited",107.09,5.69482827,5.77,Strong Buy,2577767,276053068.03000003,12186613141,,-2.006,27000,Consumer Services,Casinos/Gaming,108.37,97.36,0.9460451,117.86,95.07,-3.0421005,-33.24398454,117.86,95.07,10.64159521,117.86,52.74,249.31,10.76,1835944.7,2222542.5,2386746.05,2379576.07777778,3655259000,3849183000,3655259000,3849183000,1.40138244,5.69482827,United States,,3.10251183,,0,0,0.933794,31.09108524,254.29111805,272.05604637,680963000,66.34657664,31.30294031,21788300000,43.8505652,-3.7304,0.29,-106.89175078,98.75760808,-2.1363,62.74653414,0.5931,103.86136408,104.05486436,104.35626405,103.33658946,27.63751637,-9.88598085,-2.82661923,-45.94484878,117.37137106,71.89893721,17.94826749,22.69934732,37.85648132,674285000,435679000,121.93531626,189.63396798,54.54217481,59.84430945,10028467000,43.91851662,-423856000,-61.95118941,106.72688791,65.32610479,-11.28229289,-5.39841076,-6.97455963,0.10382833,,,,2.86565065,3.23887513,3.05204772,2023-05-09,61.63395786,56.057969,,,-1.76193556,,-1.8503031,-0.18171123,139141.66666667,41.6684827,49.33685361,5.91185892,96540419.502,103.262,104.168,103.071,107.4805,7.05678939,13724021000,2.30278567,12.68307482,13.77044823,4253279999.999999,13877650000,0.63747376,15.2991202,15055465000,15340391000,3756825000,113798000,2023-08-08,5.73374124,2.41363271,3.87628511,105.18333333,104.03740842,24.34974454,1.1858081,86.17872045,104.2655,105.4536,93.831025,-10.51299096,-1445000,104.90845201,103.90876943,-3.7304
AAL,"American Airlines Group, Inc.",18.57,1.19891008,0.22,Strong Buy,21371921,396876572.97,12123656199,7.30182447,2.7233,129700,Transportation,Airlines,18.72,15.73,1.2178364,18.72,12.65,30.5907173,-51.40015703,18.72,12.65,23.06163022,18.72,11.6514,63.26996116,1.44999911,22847429.4,22021315.66666667,24459941.45,23771241.83333333,9960000000,12448000000,2167000000,3880000000,3.51170569,1.19891008,United States,,0.71785279,,0,0,,238.35164835,-52.19387755,194.26559356,6019000000,572.07843137,7.07836122,40167400000,106.26575325,0.1939,0.05,-98.64455145,100.60382155,2.5432,169.30455635,1.515909,18.21371581,17.11988708,16.60141471,15.34697495,-351.02739726,-1.49680423,3.28536987,334.88372093,648.14814815,,18.45377877,21.68688531,33370.37037037,9037000000,2349000000,-27.85626536,4505.88235294,407.11409396,72.27503275,30481000000,106.37230306,127000000,-98.75466999,100.6116208,174.51640034,0.25933716,3.39060886,3.67564477,7.30358578,,,7.1025329,0.23334448,0.2484249,0.62399349,2023-04-27,79.30264842,77.45368908,,,2.64109042,,5.43641663,63.88126631,377571.31842714,-7.58207597,36.97044612,50.29476893,643818888.8610001,18.244,17.81,16.29533333,15.0232,-2.63439,66786000000,3.19859077,-0.91244937,-5.39229487,17652000000,42929000000,-1.73506993,-6.39527277,70515000000,72557000000,48971000000,652863000,2023-07-20,2.35101148,2.34997325,2.8596712,18.52666667,17.04941671,43.84198296,3.97536394,33.02292264,17.048,15.4196,14.60185,4.37985534,0,15.96525681,17.81362849,0.1953
WDC,Western Digital Corporation,37.87,0.53092647,0.2,Neutral,4487620,169946169.39999998,12116030472,,-2.1798,65000,Electronic Technology,Computer Peripherals,41.47,36.45,1.6830113,41.47,31.97,-1.1227154,-51.69642857,45.24,31.97,-1.1743215,50.95,29.73,114.69,0.125,3124769.2,3588860.16666667,3755296.98333333,3851828.25555556,2327000000,2220000000,2327000000,2220000000,-0.15818613,0.53092647,United States,0.70975799,1.6124311,,0,0,,48.57839155,-259.09090909,-122.6904376,1237000000,-67.79484509,14.66211032,18037700000,78.65261573,4.7468,-1.37,-29.86096257,-2402.52844501,-2.1927,-137.97146123,-2.024211,37.78186169,38.22836091,38.15624711,37.61901618,0.79787234,4.0334167,-7.24566107,-126.4573991,-571.96261682,-172.78525868,32.82605225,24.88358967,34.16702914,6169000000,365000000,-43.58578053,-70.89314195,-44.48292145,32.71584597,6021000000,82.70401949,1500000000,-28.25112108,-2388,-137.89126853,7.98169531,-4.86806829,14.52136434,2.63157895,0.97611068,1.04370008,,0.8523021,0.6367754,0.85611101,2023-05-08,45.67737693,47.52904913,12.36098547,15.16156343,-2.71386431,-5.84869676,-3.63186567,11.05661269,289123.07692308,-9.7843579,-36.0191737,-26.11936409,314890313.762,37.814,37.822,38.95666667,37.1176,0.48599418,25151000000,0.41521939,-2.13237869,-18.10979692,8483000000,8241000000,11.95489743,9.98265047,14038000000,13540000000,18793000000,319937000,2023-08-03,2.04791862,2.09898716,2.19774612,37.78166667,38.80110595,18.60319449,0,-14.74561009,38.7325,37.4002,36.707675,-2.25059969,0,37.84540618,37.97284351,4.8077
MTCH,"Match Group, Inc.",43.49,3.03245676,1.28,Buy,4496751,195563700.99,12110258675.999998,42.21510386,1.081,2720,Technology Services,Internet Software/Services,44.5,40.125,2.0546987,44.5,30.73,20.2377661,13.61075342,54.6,30.73,-3.16187931,77.77,30.73,182,11.07999992,3402373.8,5069054.1,5253100.13333333,4887746.02222222,581239000,578449000,572516000,570001000,3.91875747,3.03245676,United States,,1.721556,,0,0,,0.34894319,-4.75209283,-4.35049868,914806000,-3.97955328,16.80042728,14647300000,33.58482432,1.2394,0.42,41.61301254,-30.21042084,1.0302,15.19624287,0.444509,42.32994274,41.22121622,40.3483178,39.87332316,-42.75712048,14.94469938,11.40096609,-53.12306222,-53.20487759,-62.11201757,57.04354212,56.78559019,-12.29402201,1819029000,524445000.00000006,23.43396591,-2.73736334,-15.51964063,52.00129424,3258873000,30.56555585,361946000,42.84244753,-33.0820404,6.413949,11.41972182,9.58139145,16.15021498,15.90879907,,,35.61467314,4.06041681,4.02619394,1.721556,2023-05-02,70.52578173,65.97387487,10.4626976,11.11091178,6.5842556,,8.44319764,6.89061056,1172368.75,0.12351285,-1.44084064,2.0242135,276989612.07600003,42.07,41.959,40.39233333,37.93975,-17.39035978,4203908999.999999,0.50552697,-16.64522277,-2.61176825,950929000,3837322000,-2.79430879,-1.99795533,4541645000,4538427000,3188843000,278461000,2023-08-01,3.51460461,2.57205406,2.93345942,43.06333333,42.0751101,2.6918536,3.81952733,-41.52998118,42.041,37.5182,42.06775,11.52163322,0,39.34408624,42.00992515,1.2809
LDOS,"Leidos Holdings, Inc.",88.03,-0.01135847,-0.01,Buy,664191,58468733.73,12074834332.999998,18.07746016,4.9051,45000,Electronic Technology,Aerospace & Defense,89.14,82.58,0.67996156,94.81,76.58,-5.06847838,45.69678914,102.27,76.58,-11.86423708,110.91,76.58,125.84,28.305774,742538.3,901370.36666667,1024058.96666667,989580.78888889,683000000,491000000,683000000,491000000,-0.50858951,-0.01135847,United States,1.26468587,1.15944321,2.85714286,1.44,0.36,1.635806,-1.41129032,-10.41666667,-4.70914127,1449000000,-1.02459016,11.88049298,17844300000,-5.7333308,4.9638,1.47,-8.47497271,-6.088,4.8696,-4.3432141,1.578818,88.07896905,86.28714841,85.60802047,88.25746117,-7.55124056,5.95304251,4.48599411,-363.46153846,-310.76923077,-15.91784339,14.4762434,14.15656462,3.47567031,2084000000,495000000,-4.99040307,-3.3203125,0.38853813,59.42095404,5085000000,-9.03054449,685000000,-8.47457627,-7.42857143,-7.05394191,4.75826619,4.60242449,7.87718811,7.66385864,2.80532933,2.73533923,18.54677863,0.8320074,0.84385524,1.06453654,2023-05-02,65.11071282,62.39820534,0.80577938,,5.13722192,16.06886657,7.16723549,4.79726287,319911.11111111,0.05409792,5.86720092,4.92239149,128813392.533,88.316,87.689,84.27366667,88.5083,-1.43277279,13132000000,0.46668197,0.7828089,-3.18690784,3665000000,5576000000,-0.78291815,-2.29542667,8718000000,8668000000,14396000000,137167000,2023-08-01,1.19685398,1.48023552,1.39912554,88.18,86.12675553,-15.72850852,0.23912548,-13.34777045,86.206,83.1816,94.4214,5.96534484,-199000000,85.71727479,87.54631918,5
VTRS,Viatris Inc.,9.93,0.70993915,0.07,Buy,9614963,95476582.59,11906368557,6.35316699,1.5716,37000,Health Technology,Pharmaceuticals: Major,10.32,9.32,1.2767497,10.32,8.84,0.50607287,-73.00896983,12.3993,8.84,-16.13175676,12.3993,8.42,76.685,5.75,7204762.7,9625294.1,9274731.83333333,9553635.93333333,1337800000,587600000,1259900000,506600000,-0.501002,0.70993915,United States,0.90976161,1.57664413,45.45454545,0.48,0.12,4.8338366,9.92191183,-12.31420981,-17.68115942,5175200000,-14.00179468,5.86608606,30049700000,262.62501191,1.7074,0.773806,-77.48520353,-43.36068064,1.563,1041.70927684,0.706954,9.89256207,9.81510241,9.75351975,9.90350762,-0.51177872,15.74550963,15.24541556,8418.91891892,-14.02234637,-15.46711826,41.35221195,41.1218997,7.94222079,6688100000,1576100000,10.89924008,-12.50693905,-4.58699343,35.34523798,18451800000,263.7853597,2078600000,-77.77887658,-43.71242485,1035.42039356,12.85188735,12.11552411,15.51364887,13.70305799,0.57198154,0.57897971,4.9964975,0.76173681,0.74744378,0.97673581,2023-05-08,56.10979996,55.8488241,4.08569574,4.46291088,3.70602129,9.20397529,4.84674008,-9.41955935,437121.62162162,-3.65420972,-10.94673848,-10.74752821,1194729079.3899999,9.886,9.874,9.67666667,9.8598,-8.78985026,49290200000,-1.46335027,-7.81174895,-16.42296109,9630300000,19039400000,-2.54347036,-14.64295962,28949900000,28362300000,16173500000,1199030000,2023-08-07,1.42857143,2.08818829,1.89656237,9.89,9.90134014,-11.26005362,-0.20100503,-4.97607656,9.8625,9.5372,10.2856,16.59688729,-581600000,9.73098983,9.88210364,1.7149
MOS,Mosaic Company (The),35.82,-2.53061224,-0.93,Neutral,4619353,165465224.46,11896151152,4.43360729,8.1607,13570,Process Industries,Chemicals: Agricultural,37.18,33.32,1.3467495,48.92,31.44,-20.83977901,26.61717922,57.4597,31.44,-20.20494542,63.16,31.44,163.25,5.82,3743542.3,4611021.9,4370476.05,4437451.25555556,743600000,474600000,743600000,474600000,2.34285714,-2.53061224,United States,0.37421177,1.13271151,104.54545455,0.5625,0.2,2.2333891,77.59956056,-27.0320483,-49.4204765,5451800000,17.29598313,2.9412398,19678500000,135.51988018,10.064,1.14,-15.64594559,-59.80524157,8.0792,14.34070677,1.201939,35.67583692,35.27447197,35.61053988,40.10530575,199.25422974,14.05736933,12.2309541,-128.0396619,-179.97218359,112.22437494,29.29590279,26.44253265,75.82138262,5602900000,670400000,-29.75691534,-53.41532903,17.77619893,42.14333352,3976200000,119.72280142,3582800000,-16.89602446,-63.21489002,6.766068,18.73339887,15.07720447,27.59657415,23.819601,1.00754392,1.00016586,5.27419641,0.64508454,0.66676009,0.49024692,2023-05-03,55.53744849,51.78759937,,,12.25394658,24.09974418,19.17371019,54.76718404,1409373.61827561,-19.570214,-8.10748795,34.5043125,329894829.297,35.68,35.12,34.69766667,41.8527,6.12441234,22857500000,-2.25989908,-2.41471026,-13.5645542,5853400000,4450800000,16.8802521,-3.56841079,11191800000,10801000000,19125200000,332109000,2023-07-31,2.62496509,2.99683954,3.70596366,36.06333333,35.31746157,-18.12571429,2.51860332,-21.9437786,35.186,36.04,45.45815,19.46648092,-197700000,36.90743837,35.38654097,10.1669
JKHY,"Jack Henry & Associates, Inc.",163.22,0.12882645,0.21,Sell,457558,74682616.76,11894707400,34.16359678,4.7904,6847,Technology Services,Packaged Software,169.38,157.88,0.8204979,169.38,145.175,9.37479059,21.74237339,184.185,139.28,-9.48314108,212.62,139.28,212.62,0.062503,445004.4,624005.3,723075.85,736096.7,48787000,26552000,48787000,26552000,-2.45622423,0.12882645,United States,0.27308883,1.31112816,6.74157303,1.9,0.52,1.2743536,-6.36898695,0.99628243,0.63381997,647332000,-3.94613058,18.98291819,11407300000,19.96210649,4.9386,1.12,1.0594947,-3.80139643,4.7776,-1.92149778,1.186362,164.18242483,162.68913238,161.11360405,160.88010114,7.02075188,24.18940091,18.59838874,-92.25205125,-93.41140228,-18.2305921,41.91037653,40.90998845,17.19049086,814270000,201207000,0.24012953,2.69802625,4.40285167,34.74765892,393543000,16.51753465,362916000,0.95821727,-3.72814525,-2.79780606,18.67924179,17.24303218,24.42858143,22.72063542,8.60963063,7.73137155,31.65754477,5.88779324,6.17349513,1.31112816,2023-05-02,45.28068962,54.62146435,6.24612689,6.81923643,14.31641289,24.36756976,19.70450492,10.50258073,283756.97385716,0.64078969,6.33379333,6.03198431,72388128.6195,164.902,165.091,159.81433333,156.6348,4.87592224,2607597000,1.13719356,14.76579187,3.41446147,420290000,420095000,30.00522998,50.59975336,1122749000,1069288000,1942884000,72875300,2023-08-15,1.42690202,1.54068671,1.43961016,163.57333333,163.29514424,-7.69665781,-2.45039445,-12.14812423,163.47,157.3252,169.6611,22.38273421,-139070000,159.51061966,164.28128911,4.9495
PKG,Packaging Corporation of America,131.93,-0.43018868,-0.57,Buy,610569,80552368.17,11864753160,12.66584743,10.4636,15100,Process Industries,Containers/Packaging,134.1699,127.695,0.96952504,145.17,122.2,-7.05882353,15.79917493,146.24,122.2,-1.02033161,146.265,110.555,168.5,9.25,647794.1,675365.26666667,657210.28333333,709451.83333333,405200000,463300000,320000000,367700000,-0.17403148,-0.43018868,United States,0.74090534,3.11907347,18.75,4.75,1.25,3.7898889,13.41879337,-1.6973464,-14.27975818,1858900000,1.75160107,7.63115453,14732200000,24.80413912,11.0237,2.2,-8.77428287,-21.99696645,10.4162,6.4006701,1.948295,131.57288974,131.09764091,131.14816789,132.74259797,37.17791411,7.91224345,8.73658015,-2.89017341,49.8661909,46.92680954,24.65911772,23.91108333,11.61772557,2090600000,431400000,-4.19720187,-19.09227307,-0.68411066,38.58872839,2320800000,22.42721936,1021900000,-10.28081866,-25.25773196,3.94922426,12.05355037,11.51853232,17.36258552,16.63761286,3.22692606,3.15632052,16.23027659,1.41797112,1.44254671,1.9085535,2023-04-24,54.49004673,52.53895125,,,11.83804087,25.42390872,14.81601757,9.67232837,561456.95364238,-0.10614638,-7.493915,3.20615423,87776615.0982,131.444,131.322,130.14933333,134.174,2.47821588,8049000000,-2.08862992,-1.09120401,2.22523149,2585400000,2784100000,-0.32222262,0.93535874,4553600000,4291300000,8478000000,89932200,2023-07-24,1.60415553,1.86208558,2.02605559,131.95,131.31164485,2.79725729,0.00758035,-7.24831271,131.3115,130.8746,130.9,15.36325274,-420300000,131.71791163,131.36206741,11.0715
